0.0000000000	0.0000000000
0.0100000000	0.0863158836
0.0200000000	0.1726159171
0.0300000000	0.2512721199
0.0400000000	0.3451050688
0.0500000000	0.4185858931
0.0600000000	0.5021373486
0.0700000000	0.5855985076
0.0800000000	0.6891971224
0.0900000000	0.7749436171
0.1000000000	0.8352907196
0.1100000000	0.9182335151
0.1200000000	1.0010122648
0.1300000000	1.0836120975
0.1400000000	1.1660182472
0.1500000000	1.2482160450
0.1600000000	1.3301909151
0.1700000000	1.4119283744
0.1800000000	1.4934140338
0.1900000000	1.5746336006
0.2000000000	1.6555728816
0.2100000000	1.7362177866
0.2200000000	1.8165543327
0.2300000000	1.8965686478
0.2400000000	1.9762469753
0.2500000000	2.0555756783
0.2600000000	2.1345412437
0.2700000000	2.2131302865
0.2800000000	2.2913295543
0.2900000000	2.3691259315
0.3000000000	2.4465064434
0.3100000000	2.5234582602
0.3200000000	2.5999687017
0.3300000000	2.6760252407
0.3400000000	2.7516155071
0.3500000000	2.8267272921
0.3600000000	2.9013485517
0.3700000000	2.9754674106
0.3800000000	3.0490721657
0.3900000000	3.1221512899
0.4000000000	3.1946934354
0.4100000000	3.2666874368
0.4200000000	3.3381223152
0.4300000000	3.4089872806
0.4400000000	3.4792717354
0.4500000000	3.5489652772
0.4600000000	3.6180577021
0.4700000000	3.6865390069
0.4800000000	3.7543993924
0.4900000000	3.8216292657
0.5000000000	3.8882192425
0.5100000000	3.9541601500
0.5200000000	4.0194430288
0.5300000000	4.0840591355
0.5400000000	4.1479999440
0.5500000000	4.2112571483
0.5600000000	4.2738226640
0.5700000000	4.3356886301
0.5800000000	4.3968474103
0.5900000000	4.4572915954
0.6000000000	4.5170140037
0.6100000000	4.5760076830
0.6200000000	4.6342659117
0.6300000000	4.6917821997
0.6400000000	4.7485502895
0.6500000000	4.8045641570
0.6600000000	4.8598180124
0.6700000000	4.9143063009
0.6800000000	4.9680237029
0.6900000000	5.0209651349
0.7000000000	5.0731257494
0.7100000000	5.1245009357
0.7200000000	5.1750863191
0.7300000000	5.2248777620
0.7400000000	5.2738713630
0.7500000000	5.3220634569
0.7600000000	5.3694506147
0.7700000000	5.4160296427
0.7800000000	5.4617975825
0.7900000000	5.5067517098
0.8000000000	5.5508895343
0.8100000000	5.5942087986
0.8200000000	5.6367074771
0.8300000000	5.6783837753
0.8400000000	5.7192361286
0.8500000000	5.7592632012
0.8600000000	5.7984638844
0.8700000000	5.8368372958
0.8800000000	5.8743827775
0.8900000000	5.9110998945
0.9000000000	5.9469884332
0.9100000000	5.9820483996
0.9200000000	6.0162800177
0.9300000000	6.0496837271
0.9400000000	6.0822601816
0.9500000000	6.1140102466
0.9600000000	6.1449349976
0.9700000000	6.1750357173
0.9800000000	6.2043138940
0.9900000000	6.2327712187
1.0000000000	6.2604095829
1.0100000000	6.3023297348
1.0200000000	6.3281839462
1.0300000000	6.3532261173
1.0400000000	6.3774589457
1.0500000000	6.4008853161
1.0600000000	6.4235082977
1.0700000000	6.4453311408
1.0800000000	6.4663572746
1.0900000000	6.4865903038
1.1000000000	6.5060340056
1.1100000000	6.5246923269
1.1200000000	6.5425693809
1.1300000000	6.5596694443
1.1400000000	6.5759969538
1.1500000000	6.5915565030
1.1600000000	6.6063528393
1.1700000000	6.6203908602
1.1800000000	6.6336756107
1.1900000000	6.6462122791
1.2000000000	6.6580061944
1.2100000000	6.6690628222
1.2200000000	6.6793877619
1.2300000000	6.6889867430
1.2400000000	6.6978656214
1.2500000000	6.7060303763
1.2600000000	6.7134871066
1.2700000000	6.7202420273
1.2800000000	6.7263014661
1.2900000000	6.7316718596
1.3000000000	6.7363597502
1.3100000000	6.7403717824
1.3200000000	6.7437146991
1.3300000000	6.7463953382
1.3400000000	6.7484206291
1.3500000000	6.7497975889
1.3600000000	6.7505333195
1.3700000000	6.7506350033
1.3800000000	6.7501099001
1.3900000000	6.7489653438
1.4000000000	6.7472087384
1.4100000000	6.7448475548
1.4200000000	6.7418893275
1.4300000000	6.7383416509
1.4400000000	6.7342121758
1.4500000000	6.7295086064
1.4600000000	6.7242386966
1.4700000000	6.7184102465
1.4800000000	6.7120310996
1.4900000000	6.7051091389
1.5000000000	6.6976522841
1.5100000000	6.6896684881
1.5200000000	6.6811657337
1.5300000000	6.6721520306
1.5400000000	6.6626354122
1.5500000000	6.6526239326
1.5600000000	6.6421256630
1.5700000000	6.6311486894
1.5800000000	6.6197011090
1.5900000000	6.6077910275
1.6000000000	6.5954265562
1.6100000000	6.5826158089
1.6200000000	6.5693668991
1.6300000000	6.5556879374
1.6400000000	6.5415870287
1.6500000000	6.5270722691
1.6600000000	6.5121517436
1.6700000000	6.4968335235
1.6800000000	6.4811256635
1.6900000000	6.4650361994
1.7000000000	6.4485731458
1.7100000000	6.4317444931
1.7200000000	6.4145582055
1.7300000000	6.3970222188
1.7400000000	6.3791444376
1.7500000000	6.3609327336
1.7600000000	6.3423949430
1.7700000000	6.3235388647
1.7800000000	6.3043722578
1.7900000000	6.2849028400
1.8000000000	6.2651382854
1.8100000000	6.2450862225
1.8200000000	6.2247542323
1.8300000000	6.2041498468
1.8400000000	6.1832805468
1.8500000000	6.1621537605
1.8600000000	6.1407768615
1.8700000000	6.1191571675
1.8800000000	6.0973019387
1.8900000000	6.0752183759
1.9000000000	6.0529136196
1.9100000000	6.0303947481
1.9200000000	6.0076687765
1.9300000000	5.9847426551
1.9400000000	5.9616232684
1.9500000000	5.9383174336
1.9600000000	5.9148318998
1.9700000000	5.8911733466
1.9800000000	5.8673483832
1.9900000000	5.8433635473
